Bandera Gray		Buffalo Berea		Gray Berea		
PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	
677.8636791	1.57E+04	5.71E+02	2.85E+04	9.03E+02	1.82E+04	
678.1466022	1.57E+04	5.71E+02	2.84E+04	9.03E+02	1.83E+04	
678.4295062	1.57E+04	5.72E+02	2.80E+04	9.04E+02	1.83E+04	
678.7124024	1.57E+04	5.72E+02	2.78E+04	9.04E+02	1.84E+04	
678.9953001	1.55E+04	5.72E+02	2.75E+04	9.04E+02	1.82E+04	
679.2781991	1.55E+04	5.72E+02	2.71E+04	9.05E+02	1.81E+04	
679.5611167	1.55E+04	5.73E+02	2.71E+04	9.05E+02	1.81E+04	
679.8440206	1.55E+04	5.73E+02	2.69E+04	9.06E+02	1.79E+04	
680.1269235	1.54E+04	5.73E+02	2.69E+04	9.06E+02	1.78E+04	
680.4098325	1.54E+04	5.73E+02	2.69E+04	9.06E+02	1.77E+04	
680.6927442	1.52E+04	5.73E+02	2.69E+04	9.07E+02	1.76E+04	
680.9756422	1.52E+04	5.74E+02	2.68E+04	9.07E+02	1.75E+04	
681.2585566	1.53E+04	5.74E+02	2.69E+04	9.07E+02	1.73E+04	
681.5414704	1.52E+04	5.74E+02	2.70E+04	9.08E+02	1.73E+04	
681.8243823	1.51E+04	5.74E+02	2.69E+04	9.08E+02	1.74E+04	
682.1072825	1.50E+04	5.75E+02	2.67E+04	9.09E+02	1.74E+04	
682.3901793	1.50E+04	5.75E+02	2.72E+04	9.09E+02	1.74E+04	
682.67308	1.48E+04	5.75E+02	2.72E+04	9.09E+02	1.75E+04	
682.9559766	1.46E+04	5.75E+02	2.71E+04	9.10E+02	1.76E+04	
683.2388943	1.45E+04	5.76E+02	2.68E+04	9.10E+02	1.76E+04	
683.5217912	1.44E+04	5.76E+02	2.67E+04	9.10E+02	1.76E+04	
683.8046948	1.44E+04	5.76E+02	2.68E+04	9.11E+02	1.76E+04	
684.0876018	1.43E+04	5.76E+02	2.70E+04	9.11E+02	1.77E+04	
684.370499	1.42E+04	5.77E+02	2.68E+04	9.12E+02	1.77E+04	
684.653402	1.41E+04	5.77E+02	2.72E+04	9.12E+02	1.77E+04	
684.9362993	1.40E+04	5.77E+02	2.71E+04	9.12E+02	1.76E+04	
685.2191952	1.42E+04	5.77E+02	2.71E+04	9.13E+02	1.77E+04	
685.5020976	1.42E+04	5.78E+02	2.69E+04	9.13E+02	1.77E+04	
685.7849984	1.42E+04	5.78E+02	2.65E+04	9.13E+02	1.76E+04	
686.0679044	1.43E+04	5.78E+02	2.73E+04	9.14E+02	1.75E+04	
686.3508069	1.43E+04	5.78E+02	2.72E+04	9.14E+02	1.76E+04	
686.6337061	1.45E+04	5.79E+02	2.72E+04	9.14E+02	1.76E+04	
686.9166127	1.45E+04	5.79E+02	2.73E+04	9.15E+02	1.75E+04	
687.1995236	1.46E+04	5.79E+02	2.75E+04	9.15E+02	1.76E+04	
687.4824065	1.47E+04	5.79E+02	2.72E+04	9.16E+02	1.76E+04	
687.7653125	1.47E+04	5.80E+02	2.71E+04	9.16E+02	1.77E+04	
688.0482096	1.48E+04	5.80E+02	2.69E+04	9.16E+02	1.77E+04	
688.3311063	1.49E+04	5.80E+02	2.68E+04	9.17E+02	1.77E+04	
688.6139868	1.50E+04	5.80E+02	2.69E+04	9.17E+02	1.77E+04	
688.8968811	1.50E+04	5.80E+02	2.68E+04	9.17E+02	1.78E+04	
689.1797949	1.50E+04	5.81E+02	2.67E+04	9.18E+02	1.78E+04	
689.462693	1.50E+04	5.81E+02	2.68E+04	9.18E+02	1.78E+04	
689.7455792	1.51E+04	5.81E+02	2.68E+04	9.19E+02	1.79E+04	
690.0284586	1.52E+04	5.81E+02	2.72E+04	9.19E+02	1.78E+04	
690.3113579	1.52E+04	5.82E+02	2.69E+04	9.19E+02	1.78E+04	
690.5942446	1.53E+04	5.82E+02	2.70E+04	9.20E+02	1.78E+04	
690.8771349	1.53E+04	5.82E+02	2.68E+04	9.20E+02	1.77E+04	
691.1600277	1.52E+04	5.82E+02	2.64E+04	9.20E+02	1.77E+04	
691.4429139	1.52E+04	5.83E+02	2.68E+04	9.21E+02	1.77E+04	
691.7258109	1.52E+04	5.83E+02	2.67E+04	9.21E+02	1.77E+04	
692.0086842	1.53E+04	5.83E+02	2.65E+04	9.21E+02	1.77E+04	
692.2915964	1.52E+04	5.83E+02	2.64E+04	9.22E+02	1.77E+04	
692.5744829	1.52E+04	5.84E+02	2.67E+04	9.22E+02	1.76E+04	
692.8573732	1.52E+04	5.84E+02	2.72E+04	9.23E+02	1.75E+04	
693.1402603	1.51E+04	5.84E+02	2.76E+04	9.23E+02	1.73E+04	
693.4231417	1.52E+04	5.84E+02	2.80E+04	9.23E+02	1.72E+04	
693.7060336	1.51E+04	5.85E+02	2.81E+04	9.24E+02	1.71E+04	
693.9889073	1.51E+04	5.85E+02	2.82E+04	9.24E+02	1.70E+04	
694.2717898	1.51E+04	5.85E+02	2.85E+04	9.24E+02	1.70E+04	
694.5546748	1.51E+04	5.85E+02	2.88E+04	9.25E+02	1.70E+04	
694.8375625	1.50E+04	5.86E+02	2.90E+04	9.25E+02	1.69E+04	
695.1204492	1.50E+04	5.86E+02	2.91E+04	9.26E+02	1.69E+04	
695.4033416	1.49E+04	5.86E+02	2.92E+04	9.26E+02	1.68E+04	
695.6862236	1.47E+04	5.86E+02	2.92E+04	9.26E+02	1.69E+04	
695.9691119	1.45E+04	5.87E+02	2.92E+04	9.27E+02	1.68E+04	
696.2520002	1.45E+04	5.87E+02	2.93E+04	9.27E+02	1.68E+04	
696.5348757	1.44E+04	5.87E+02	2.94E+04	9.27E+02	1.67E+04	
696.8177543	1.43E+04	5.87E+02	2.96E+04	9.28E+02	1.67E+04	
697.1006347	1.44E+04	5.87E+02	2.96E+04	9.28E+02	1.67E+04	
697.3835152	1.44E+04	5.88E+02	2.97E+04	9.28E+02	1.68E+04	
697.6663913	1.44E+04	5.88E+02	2.99E+04	9.29E+02	1.67E+04	
697.9492711	1.44E+04	5.88E+02	2.97E+04	9.29E+02	1.68E+04	
698.2321447	1.43E+04	5.88E+02	2.96E+04	9.30E+02	1.68E+04	
698.5150216	1.43E+04	5.89E+02	2.98E+04	9.30E+02	1.68E+04	
698.7979051	1.44E+04	5.89E+02	2.89E+04	9.30E+02	1.68E+04	
699.080783	1.43E+04	5.89E+02	2.88E+04	9.31E+02	1.67E+04	
699.363678	1.43E+04	5.89E+02	2.89E+04	9.31E+02	1.67E+04	
699.6465645	1.42E+04	5.90E+02	2.90E+04	9.31E+02	1.67E+04	
699.9294364	1.43E+04	5.90E+02	2.90E+04	9.32E+02	1.68E+04	
700.2123068	1.44E+04	5.90E+02	2.91E+04	9.32E+02	1.67E+04	
700.4951846	1.44E+04	5.90E+02	2.92E+04	9.33E+02	1.68E+04	
700.7780679	1.44E+04	5.91E+02	2.92E+04	9.33E+02	1.68E+04	
701.0609342	1.45E+04	5.91E+02	2.87E+04	9.33E+02	1.70E+04	
701.3438114	1.45E+04	5.91E+02	2.91E+04	9.34E+02	1.71E+04	
701.6266909	1.45E+04	5.91E+02	2.90E+04	9.34E+02	1.71E+04	
701.9095651	1.45E+04	5.92E+02	2.92E+04	9.34E+02	1.72E+04	
702.1924367	1.45E+04	5.92E+02	2.92E+04	9.35E+02	1.73E+04	
702.4753112	1.45E+04	5.92E+02	2.93E+04	9.35E+02	1.73E+04	
702.758177	1.44E+04	5.92E+02	2.95E+04	9.36E+02	1.74E+04	
703.0410573	1.45E+04	5.93E+02	2.95E+04	9.36E+02	1.75E+04	
703.3239302	1.45E+04	5.93E+02	2.97E+04	9.36E+02	1.74E+04	
703.6068024	1.45E+04	5.93E+02	2.99E+04	9.37E+02	1.74E+04	
703.8896745	1.45E+04	5.93E+02	2.98E+04	9.37E+02	1.73E+04	
704.1725414	1.44E+04	5.93E+02	2.98E+04	9.37E+02	1.73E+04	
704.4554178	1.43E+04	5.94E+02	2.98E+04	9.38E+02	1.74E+04	
704.7382869	1.43E+04	5.94E+02	2.98E+04	9.38E+02	1.74E+04	
705.0211499	1.42E+04	5.94E+02	2.98E+04	9.38E+02	1.74E+04	
705.3040146	1.41E+04	5.94E+02	2.99E+04	9.39E+02	1.74E+04	
705.5868821	1.41E+04	5.95E+02	3.01E+04	9.39E+02	1.74E+04	
705.8697455	1.41E+04	5.95E+02	3.01E+04	9.40E+02	1.73E+04	
706.1526154	1.41E+04	5.95E+02	3.05E+04	9.40E+02	1.72E+04	
706.4354829	1.41E+04	5.95E+02	3.09E+04	9.40E+02	1.72E+04	
706.7183486	1.40E+04	5.96E+02	3.10E+04	9.41E+02	1.71E+04	
707.001215	1.40E+04	5.96E+02	3.04E+04	9.41E+02	1.70E+04	
707.2840854	1.39E+04	5.96E+02	3.06E+04	9.41E+02	1.69E+04	
707.5669473	1.40E+04	5.96E+02	3.01E+04	9.42E+02	1.67E+04	
707.8498176	1.39E+04	5.97E+02	3.02E+04	9.42E+02	1.67E+04	
708.1326853	1.38E+04	5.97E+02	3.05E+04	9.43E+02	1.67E+04	
708.4155492	1.38E+04	5.97E+02	3.05E+04	9.43E+02	1.67E+04	
708.6984216	1.38E+04	5.97E+02	3.06E+04	9.43E+02	1.67E+04	
708.9812789	1.39E+04	5.98E+02	3.06E+04	9.44E+02	1.67E+04	
709.2641398	1.38E+04	5.98E+02	3.07E+04	9.44E+02	1.67E+04	
709.5470109	1.38E+04	5.98E+02	3.07E+04	9.44E+02	1.66E+04	
709.8298811	1.38E+04	5.98E+02	3.06E+04	9.45E+02	1.67E+04	
710.1127538	1.38E+04	5.99E+02	3.03E+04	9.45E+02	1.65E+04	
710.3956235	1.39E+04	5.99E+02	3.05E+04	9.45E+02	1.66E+04	
710.6784867	1.40E+04	5.99E+02	3.03E+04	9.46E+02	1.66E+04	
710.9613604	1.41E+04	5.99E+02	3.02E+04	9.46E+02	1.67E+04	
711.2442287	1.42E+04	6.00E+02	3.02E+04	9.47E+02	1.68E+04	
711.5270842	1.42E+04	6.00E+02	3.00E+04	9.47E+02	1.68E+04	
711.8099511	1.42E+04	6.00E+02	2.98E+04	9.47E+02	1.69E+04	
712.0928144	1.42E+04	6.00E+02	2.96E+04	9.48E+02	1.69E+04	
712.3756786	1.42E+04	6.00E+02	2.97E+04	9.48E+02	1.69E+04	
712.6585405	1.43E+04	6.01E+02	2.97E+04	9.48E+02	1.70E+04	
712.9414074	1.43E+04	6.01E+02	2.95E+04	9.49E+02	1.70E+04	
713.2242815	1.44E+04	6.01E+02	3.00E+04	9.49E+02	1.70E+04	
713.5071557	1.44E+04	6.01E+02	3.00E+04	9.50E+02	1.72E+04	
713.7900166	1.45E+04	6.02E+02	3.00E+04	9.50E+02	1.74E+04	
714.0728772	1.44E+04	6.02E+02	3.00E+04	9.50E+02	1.74E+04	
714.3557265	1.45E+04	6.02E+02	2.97E+04	9.51E+02	1.74E+04	
714.6385995	1.45E+04			9.51E+02	1.74E+04	
714.9214595	1.45E+04			9.51E+02	1.74E+04	
715.2043222	1.45E+04			9.52E+02	1.75E+04	
715.4871884	1.45E+04			9.52E+02	1.74E+04	
715.770053	1.45E+04			9.52E+02	1.74E+04	
716.0529108	1.45E+04			9.53E+02	1.74E+04	
716.3357853	1.44E+04			9.53E+02	1.73E+04	
716.6186317	1.43E+04			9.54E+02	1.73E+04	
716.9014888	1.43E+04			9.54E+02	1.73E+04	
717.1843585	1.42E+04			9.54E+02	1.73E+04	
717.4672216	1.42E+04			9.55E+02	1.73E+04	
717.7500841	1.41E+04			9.55E+02	1.73E+04	
718.0329369	1.39E+04			9.55E+02	1.72E+04	
718.3157972	1.39E+04			9.56E+02	1.72E+04	
718.5986594	1.39E+04			9.56E+02	1.71E+04	
718.8815175	1.39E+04			9.57E+02	1.71E+04	
719.1643881	1.38E+04			9.57E+02	1.69E+04	
719.4472469	1.37E+04			9.57E+02	1.69E+04	
719.7301043	1.37E+04			9.58E+02	1.68E+04	
720.0129656	1.37E+04			9.58E+02	1.69E+04	
720.2958318	1.36E+04			9.58E+02	1.68E+04	
720.5786915	1.36E+04			9.59E+02	1.67E+04	
720.8615482	1.35E+04			9.59E+02	1.65E+04	
721.1444002	1.34E+04			9.60E+02	1.65E+04	
721.4272619	1.33E+04			9.60E+02	1.64E+04	
721.710125	1.33E+04			9.60E+02	1.64E+04	
721.9929869	1.33E+04			9.61E+02	1.65E+04	
722.2758399	1.31E+04			9.61E+02	1.65E+04	
722.5586922	1.32E+04			9.61E+02	1.65E+04	
722.8415494	1.32E+04			9.62E+02	1.65E+04	
723.124416	1.32E+04			9.62E+02	1.65E+04	
723.4072689	1.32E+04			9.62E+02	1.64E+04	
723.6901281	1.32E+04			9.63E+02	1.65E+04	
723.9729931	1.32E+04			9.63E+02	1.66E+04	
724.2558478	1.34E+04			9.64E+02	1.66E+04	
724.5387065	1.34E+04			9.64E+02	1.67E+04	
724.8215746	1.35E+04			9.64E+02	1.67E+04	
725.1044318	1.36E+04			9.65E+02	1.68E+04	
725.3872925	1.36E+04			9.65E+02	1.69E+04	
725.6701495	1.37E+04			9.65E+02	1.68E+04	
725.9530046	1.37E+04			9.66E+02	1.68E+04	
726.2358674	1.37E+04			9.66E+02	1.68E+04	
726.5187339	1.38E+04			9.67E+02	1.68E+04	
726.8016024	1.39E+04			9.67E+02	1.69E+04	
727.0844519	1.39E+04			9.67E+02	1.68E+04	
727.3673059	1.40E+04			9.68E+02	1.69E+04	
727.650174	1.40E+04			9.68E+02	1.69E+04	
727.9330309	1.40E+04			9.68E+02	1.69E+04	
728.2158987	1.40E+04			9.69E+02	1.69E+04	
728.4987551	1.41E+04			9.69E+02	1.69E+04	
728.7816175	1.41E+04			9.69E+02	1.69E+04	
729.0644791	1.41E+04			9.70E+02	1.69E+04	
729.347342	1.41E+04			9.70E+02	1.69E+04	
729.6302056	1.41E+04			9.71E+02	1.68E+04	
729.9130704	1.41E+04			9.71E+02	1.69E+04	
730.1959267	1.41E+04			9.71E+02	1.69E+04	
730.478798	1.40E+04			9.72E+02	1.69E+04	
730.7616527	1.42E+04			9.72E+02	1.69E+04	
731.0445161	1.42E+04			9.72E+02	1.70E+04	
731.3273812	1.42E+04			9.73E+02	1.70E+04	
731.6102554	1.41E+04			9.73E+02	1.70E+04	
731.8931137	1.41E+04			9.74E+02	1.69E+04	
732.175976	1.40E+04			9.74E+02	1.69E+04	
732.4588427	1.41E+04			9.74E+02	1.69E+04	
732.7416864	1.41E+04			9.75E+02	1.69E+04	
733.0245369	1.41E+04			9.75E+02	1.69E+04	
733.3074124	1.40E+04			9.75E+02	1.68E+04	
733.5902887	1.40E+04			9.76E+02	1.69E+04	
733.8731421	1.40E+04			9.76E+02	1.68E+04	
734.1560067	1.40E+04			9.76E+02	1.68E+04	
734.4388574	1.39E+04			9.77E+02	1.66E+04	
734.7217131	1.39E+04			9.77E+02	1.66E+04	
735.0045685	1.37E+04			9.78E+02	1.65E+04	
735.2874133	1.38E+04			9.78E+02	1.65E+04	
735.5702755	1.38E+04			9.78E+02	1.65E+04	
735.8531389	1.38E+04			9.79E+02	1.65E+04	
736.1359976	1.38E+04			9.79E+02	1.65E+04	
736.4188497	1.38E+04			9.79E+02	1.65E+04	
736.7017182	1.39E+04			9.80E+02	1.65E+04	
736.9845784	1.40E+04			9.80E+02	1.64E+04	
737.2674441	1.40E+04			9.81E+02	1.64E+04	
737.5503011	1.40E+04			9.81E+02	1.63E+04	
737.8331609	1.41E+04			9.81E+02	1.64E+04	
738.1160192	1.41E+04			9.82E+02	1.64E+04	
738.3988931	1.42E+04			9.82E+02	1.63E+04	
738.6817555	1.42E+04			9.82E+02	1.62E+04	
738.9646263	1.42E+04			9.83E+02	1.62E+04	
739.2474655	1.42E+04			9.83E+02	1.61E+04	
739.5303349	1.41E+04			9.83E+02	1.62E+04	
739.813205	1.41E+04			9.84E+02	1.61E+04	
740.0960562	1.41E+04			9.84E+02	1.61E+04	
740.3789101	1.40E+04			9.85E+02	1.61E+04	
740.6617651	1.40E+04			9.85E+02	1.61E+04	
740.9446287	1.39E+04			9.85E+02	1.61E+04	
741.2274829	1.39E+04			9.86E+02	1.61E+04	
741.5103427	1.39E+04			9.86E+02	1.62E+04	
741.7932025	1.38E+04			9.86E+02	1.62E+04	
742.0760549	1.37E+04			9.87E+02	1.63E+04	
742.3589127	1.35E+04			9.87E+02	1.63E+04	
742.6417721	1.35E+04			9.88E+02	1.62E+04	
742.9246409	1.36E+04			9.88E+02	1.62E+04	
743.2074921	1.37E+04			9.88E+02	1.62E+04	
743.4903476	1.37E+04			9.89E+02	1.63E+04	
743.7732033	1.36E+04			9.89E+02	1.63E+04	
744.0560541	1.37E+04			9.89E+02	1.64E+04	
744.3389179	1.37E+04			9.90E+02	1.63E+04	
744.621773	1.37E+04			9.90E+02	1.64E+04	
744.9046217	1.38E+04			9.91E+02	1.64E+04	
745.1874719	1.38E+04			9.91E+02	1.64E+04	
745.47032	1.38E+04			9.91E+02	1.64E+04	
745.7531697	1.38E+04			9.92E+02	1.64E+04	
746.0360136	1.38E+04			9.92E+02	1.64E+04	
746.3188741	1.38E+04			9.92E+02	1.64E+04	
746.6017287	1.39E+04			9.93E+02	1.64E+04	
746.8845879	1.40E+04			9.93E+02	1.65E+04	
747.1674417	1.39E+04			9.93E+02	1.65E+04	
747.4502993	1.40E+04			9.94E+02	1.65E+04	
747.7331556	1.41E+04			9.94E+02	1.64E+04	
748.016	1.42E+04			9.95E+02	1.64E+04	
748.2988472	1.42E+04			9.95E+02	1.63E+04	
748.5817041	1.43E+04			9.95E+02	1.63E+04	
748.8645571	1.44E+04			9.96E+02	1.62E+04	
749.147411	1.44E+04			9.96E+02	1.62E+04	
749.430266	1.46E+04			9.96E+02	1.62E+04	
749.7131198	1.46E+04			9.97E+02	1.62E+04	
749.9959775	1.46E+04			9.97E+02	1.62E+04	
750.2788193	1.46E+04			9.98E+02	1.62E+04	
750.5616653	1.47E+04			9.98E+02	1.62E+04	
750.8445085	1.47E+04			9.98E+02	1.62E+04	
751.1273535	1.48E+04			9.99E+02	1.62E+04	
751.4102018	1.48E+04			9.99E+02	1.62E+04	
751.6930481	1.49E+04			9.99E+02	1.62E+04	
751.975897	1.49E+04			1.00E+03	1.62E+04	
752.258733	1.48E+04			1.00E+03	1.62E+04	
752.5415848	1.49E+04			1.00E+03	1.62E+04	
752.8244426	1.48E+04			1.00E+03	1.61E+04	
753.1072911	1.49E+04			1.00E+03	1.62E+04	
753.3901362	1.49E+04			1.00E+03	1.62E+04	
753.672984	1.49E+04			1.00E+03	1.62E+04	
753.955841	1.49E+04			1.00E+03	1.62E+04	
754.2387003	1.47E+04			1.00E+03	1.61E+04	
754.5215555	1.46E+04			1.00E+03	1.61E+04	
754.8044097	1.46E+04			1.00E+03	1.62E+04	
755.0872548	1.45E+04			1.00E+03	1.61E+04	
755.3701068	1.45E+04			1.00E+03	1.61E+04	
755.6529486	1.45E+04			1.00E+03	1.62E+04	
755.9358008	1.45E+04			1.00E+03	1.61E+04	
756.218644	1.46E+04			1.01E+03	1.61E+04	
756.5014916	1.47E+04			1.01E+03	1.60E+04	
756.7843437	1.48E+04			1.01E+03	1.60E+04	
757.0671983	1.48E+04			1.01E+03	1.60E+04	
757.3500503	1.49E+04			1.01E+03	1.61E+04	
757.6328983	1.49E+04			1.01E+03	1.60E+04	
757.9157495	1.49E+04			1.01E+03	1.59E+04	
758.1986008	1.50E+04			1.01E+03	1.59E+04	
758.4814447	1.51E+04			1.01E+03	1.59E+04	
758.7642904	1.52E+04			1.01E+03	1.59E+04	
759.0471443	1.52E+04			1.01E+03	1.60E+04	
759.3299797	1.52E+04			1.01E+03	1.61E+04	
759.6128295	1.52E+04			1.01E+03	1.61E+04	
759.8956828	1.52E+04			1.01E+03	1.62E+04	
760.1785313	1.53E+04			1.01E+03	1.62E+04	
760.4613734	1.53E+04			1.01E+03	1.62E+04	
760.7442076	1.54E+04			1.01E+03	1.63E+04	
761.0270511	1.53E+04			1.01E+03	1.63E+04	
761.3098931	1.53E+04			1.01E+03	1.63E+04	
761.5927432	1.54E+04			1.01E+03	1.63E+04	
761.8755973	1.54E+04			1.01E+03	1.62E+04	
762.1584584	1.54E+04			1.01E+03	1.63E+04	
762.4413004	1.54E+04			1.01E+03	1.63E+04	
762.7241318	1.54E+04			1.01E+03	1.63E+04	
763.0069788	1.54E+04			1.01E+03	1.64E+04	
763.2898208	1.53E+04			1.01E+03	1.64E+04	
763.5726614	1.53E+04			1.01E+03	1.65E+04	
763.8555085	1.53E+04			1.02E+03	1.65E+04	
764.1383589	1.53E+04			1.02E+03	1.65E+04	
764.4212113	1.52E+04			1.02E+03	1.66E+04	
764.7040581	1.52E+04			1.02E+03	1.66E+04	
764.9869022	1.52E+04			1.02E+03	1.67E+04	
765.2697509	1.51E+04			1.02E+03	1.68E+04	
765.5525976	1.51E+04			1.02E+03	1.68E+04	
765.8354399	1.51E+04			1.02E+03	1.70E+04	
766.1182957	1.51E+04			1.02E+03	1.70E+04	
766.4011592	1.51E+04			1.02E+03	1.71E+04	
766.6840212	1.51E+04			1.02E+03	1.72E+04	
766.9668833	1.50E+04			1.02E+03	1.73E+04	
767.2497367	1.51E+04			1.02E+03	1.74E+04	
767.5326055	1.50E+04			1.02E+03	1.75E+04	
767.8154619	1.50E+04			1.02E+03	1.76E+04	
768.0983097	1.49E+04			1.02E+03	1.76E+04	
768.3811573	1.48E+04			1.02E+03	1.76E+04	
768.664013	1.49E+04			1.02E+03	1.76E+04	
768.946879	1.49E+04			1.02E+03	1.77E+04	
769.2297335	1.49E+04			1.02E+03	1.77E+04	
769.5126026	1.51E+04			1.02E+03	1.77E+04	
769.7954549	1.51E+04			1.02E+03	1.77E+04	
770.0783241	1.51E+04			1.02E+03	1.77E+04	
770.3611815	1.51E+04			1.02E+03	1.78E+04	
770.6440304	1.51E+04			1.02E+03	1.77E+04	
770.9268755	1.50E+04			1.02E+03	1.78E+04	
771.2097407	1.52E+04			1.02E+03	1.79E+04	
771.4926019	1.52E+04			1.03E+03	1.79E+04	
771.7754535	1.52E+04			1.03E+03	1.79E+04	
772.0583072	1.53E+04			1.03E+03	1.78E+04	
772.3411639	1.53E+04			1.03E+03	1.81E+04	
772.6240108	1.54E+04			1.03E+03	1.80E+04	
772.9068711	1.55E+04			1.03E+03	1.81E+04	
773.1897185	1.55E+04			1.03E+03	1.81E+04	
773.4725858	1.56E+04			1.03E+03	1.80E+04	
773.7554333	1.57E+04			1.03E+03	1.79E+04	
774.0382725	1.56E+04			1.03E+03	1.79E+04	
774.321129	1.57E+04			1.03E+03	1.79E+04	
774.603987	1.57E+04			1.03E+03	1.79E+04	
774.8868337	1.57E+04			1.03E+03	1.78E+04	
775.1696977	1.56E+04			1.03E+03	1.78E+04	
775.4525649	1.56E+04			1.03E+03	1.78E+04	
775.7354137	1.56E+04			1.03E+03	1.77E+04	
776.0182595	1.56E+04			1.03E+03	1.77E+04	
776.3011193	1.55E+04			1.03E+03	1.77E+04	
776.5839842	1.54E+04			1.03E+03	1.76E+04	
776.866839	1.54E+04			1.03E+03	1.76E+04	
777.1496866	1.53E+04			1.03E+03	1.74E+04	
777.4325512	1.53E+04			1.03E+03	1.73E+04	
777.7154189	1.54E+04			1.03E+03	1.73E+04	
777.9982677	1.54E+04			1.03E+03	1.72E+04	
778.2811325	1.52E+04			1.03E+03	1.73E+04	
778.5639862	1.52E+04			1.03E+03	1.73E+04	
778.8468358	1.52E+04			1.03E+03	1.73E+04	
779.1297004	1.52E+04			1.04E+03	1.73E+04	
779.4125564	1.51E+04			1.04E+03	1.72E+04	
779.6954145	1.50E+04			1.04E+03	1.72E+04	
779.9782684	1.51E+04			1.04E+03	1.72E+04	
780.2611232	1.50E+04			1.04E+03	1.71E+04	
780.5439854	1.50E+04			1.04E+03	1.71E+04	
780.8268327	1.50E+04			1.04E+03	1.70E+04	
781.1096943	1.49E+04			1.04E+03	1.70E+04	
781.3925368	1.50E+04			1.04E+03	1.69E+04	
781.67541	1.49E+04			1.04E+03	1.69E+04	
781.958276	1.48E+04			1.04E+03	1.68E+04	
782.241133	1.48E+04			1.04E+03	1.67E+04	
782.5239889	1.49E+04			1.04E+03	1.66E+04	
782.8068531	1.49E+04			1.04E+03	1.66E+04	
783.0897152	1.49E+04			1.04E+03	1.67E+04	
783.3725786	1.49E+04			1.04E+03	1.67E+04	
783.6554247	1.48E+04			1.04E+03	1.67E+04	
783.9382744	1.47E+04			1.04E+03	1.67E+04	
784.2211367	1.47E+04			1.04E+03	1.66E+04	
784.5039957	1.47E+04			1.04E+03	1.66E+04	
784.7868475	1.48E+04			1.04E+03	1.66E+04	
785.0697046	1.48E+04			1.04E+03	1.67E+04	
785.3525626	1.48E+04			1.04E+03	1.66E+04	
785.6354048	1.48E+04			1.04E+03	1.67E+04	
785.9182609	1.49E+04			1.04E+03	1.67E+04	
786.2011176	1.50E+04			1.04E+03	1.68E+04	
786.4839809	1.51E+04			1.04E+03	1.68E+04	
786.7668413	1.52E+04			1.05E+03	1.67E+04	
787.049695	1.53E+04			1.05E+03	1.68E+04	
787.3325449	1.52E+04			1.05E+03	1.68E+04	
787.6153932	1.53E+04			1.05E+03	1.67E+04	
787.8982426	1.53E+04			1.05E+03	1.67E+04	
788.1810943	1.53E+04			1.05E+03	1.68E+04	
788.4639662	1.52E+04			1.05E+03	1.68E+04	
788.7468271	1.52E+04			1.05E+03	1.68E+04	
789.0296796	1.52E+04			1.05E+03	1.69E+04	
789.31254	1.51E+04			1.05E+03	1.69E+04	
789.5953815	1.52E+04			1.05E+03	1.69E+04	
789.8782311	1.50E+04			1.05E+03	1.69E+04	
790.1610827	1.50E+04			1.05E+03	1.69E+04	
790.4439298	1.50E+04			1.05E+03	1.69E+04	
790.7267862	1.50E+04			1.05E+03	1.68E+04	
791.0096315	1.52E+04			1.05E+03	1.67E+04	
791.2924832	1.52E+04			1.05E+03	1.66E+04	
791.5753387	1.52E+04			1.05E+03	1.67E+04	
791.8581897	1.52E+04			1.05E+03	1.68E+04	
792.1410486	1.51E+04			1.05E+03	1.68E+04	
792.4238937	1.50E+04			1.05E+03	1.68E+04	
792.7067468	1.50E+04			1.05E+03	1.68E+04	
792.989599	1.50E+04			1.05E+03	1.68E+04	
793.2724377	1.49E+04			1.05E+03	1.67E+04	
793.555296	1.49E+04			1.05E+03	1.67E+04	
793.8381437	1.49E+04			1.05E+03	1.67E+04	
794.120998	1.49E+04			1.05E+03	1.66E+04	
794.403849	1.49E+04			1.06E+03	1.65E+04	
794.6867016	1.49E+04			1.06E+03	1.65E+04	
794.9695626	1.49E+04			1.06E+03	1.65E+04	
795.2524308	1.49E+04			1.06E+03	1.66E+04	
795.5352818	1.49E+04			1.06E+03	1.64E+04	
795.8181398	1.49E+04			1.06E+03	1.64E+04	
796.1009983	1.48E+04			1.06E+03	1.64E+04	
796.3838524	1.49E+04			1.06E+03	1.64E+04	
796.6667122	1.48E+04			1.06E+03	1.65E+04	
796.9495783	1.48E+04			1.06E+03	1.65E+04	
797.2324408	1.47E+04			1.06E+03	1.64E+04	
797.5153162	1.47E+04			1.06E+03	1.64E+04	
797.79818	1.47E+04			1.06E+03	1.63E+04	
798.0810369	1.48E+04			1.06E+03	1.63E+04	
798.363901	1.49E+04			1.06E+03	1.64E+04	
798.6467585	1.50E+04			1.06E+03	1.63E+04	
798.9296242	1.51E+04			1.06E+03	1.63E+04	
799.212492	1.50E+04			1.06E+03	1.63E+04	
799.495368	1.51E+04			1.06E+03	1.63E+04	
799.7782301	1.53E+04			1.06E+03	1.64E+04	
800.0611038	1.53E+04			1.06E+03	1.63E+04	
